0,5,1.4058758254e-05
1,10,3.6037517017e-05
2,15,5.3442251913e-05
3,20,7.3072741175e-05
4,25,9.379755708e-05
5,30,0.00011447518082
6,35,0.00013769498679
7,40,0.00016494259257
8,45,0.00019759331215
9,50,0.00025156022579
10,55,0.00031160948124
11,60,0.00036653715775
12,65,0.00043358363296
13,70,0.00051396743303
14,75,0.00061460439943
15,80,0.00072789356323
16,85,0.00084150894225
17,90,0.00098088681469
18,95,0.0011485878548
19,100,0.0013506508527
20,105,0.0015688432241
21,110,0.0018483885715
22,115,0.0021629771945
23,120,0.0024773588379
24,125,0.0028533651151
25,130,0.0033123217599
26,135,0.0038445807373
27,140,0.0044967778887
28,145,0.0052661349116
29,150,0.0061336839809
30,155,0.0071064786565
31,160,0.008303475916
32,165,0.0096869734028
33,170,0.011279166065
34,175,0.013064516668
35,180,0.015083551298
36,185,0.017483186434
37,190,0.020280777858
38,195,0.023577073006
39,200,0.027410674535
40,205,0.031675931519
41,210,0.036563701087
42,215,0.038015041487
43,220,0.032923737556
44,225,0.027547839611
45,230,0.021954359757
46,235,0.016140713457
47,240,0.010105485269
48,245,0.0038321081194
49,250,7.7691542967e-06
50,255,7.7691542967e-06
51,260,7.7691542967e-06
52,265,7.7691542967e-06
53,270,7.7691542967e-06
54,275,7.7691542967e-06
55,280,7.7691542967e-06
56,285,7.7691542967e-06
57,290,7.7691542967e-06
58,295,7.7691542967e-06
59,300,7.7691542967e-06
60,305,7.7691542967e-06
61,310,7.7691542967e-06
62,315,7.7691542967e-06
63,320,7.7691542967e-06
64,325,7.7691542967e-06
65,330,7.7691542967e-06
66,335,7.7691542967e-06
67,340,7.7691542967e-06
68,345,7.7691542967e-06
69,350,7.7691542967e-06
70,355,7.7691542967e-06
71,360,7.7691542967e-06
72,365,7.7691542967e-06
73,370,7.7691542967e-06
74,375,7.7691542967e-06
75,380,7.7691542967e-06
76,385,7.7691542967e-06
77,390,7.7691542967e-06
78,395,7.7691542967e-06
79,400,7.7691542967e-06
80,405,7.7691542967e-06
81,410,7.7691542967e-06
82,415,7.7691542967e-06
83,420,7.7691542967e-06
84,425,7.7691542967e-06
85,430,7.7691542967e-06
86,435,7.7691542967e-06
87,440,7.7691542967e-06
88,445,7.7691542967e-06
89,450,7.7691542967e-06
90,455,7.7691542967e-06
91,460,7.7691542967e-06
92,465,7.7691542967e-06
93,470,7.7691542967e-06
94,475,7.7691542967e-06
95,480,7.7691542967e-06
96,485,7.7691542967e-06
97,490,7.7691542967e-06
98,495,7.7691542967e-06
99,500,7.7691542967e-06
