0	1.36E-5
1	1.3994386083E-5
2	1.4439743918E-5
3	1.4877032774E-5
4	1.5361654031E-5
5	1.5810138526E-5
6	1.6260725792E-5
7	1.6750902561E-5
8	1.7236777021E-5
9	1.7755198427E-5
10	1.8270248633E-5
11	1.8822865118E-5
12	1.9403977577E-5
13	1.9949726582E-5
14	2.0517369278E-5
15	2.108507202E-5
16	2.1689875056E-5
17	2.2304335951E-5
18	2.2945563813E-5
19	2.3637111334E-5
20	2.4296329792E-5
21	2.4982360667E-5
22	2.568743309E-5
23	2.639502857E-5
24	2.7139610933E-5
25	2.7927000984E-5
26	2.8689124468E-5
27	2.9486246092E-5
28	3.0315354839E-5
29	3.1173431915E-5
30	3.2019330224E-5
31	3.2893744781E-5
32	3.3787210923E-5
33	3.4741962907E-5
34	3.5688999971E-5
35	3.6686867371E-5
36	3.7713261727E-5
37	3.8719986267E-5
38	3.9771663802E-5
39	4.0806216381E-5
40	4.1966016016E-5
41	4.3139455416E-5
42	4.4296178624E-5
43	4.5466163232E-5
44	4.6639358553E-5
45	4.7918858267E-5
46	4.9285452194E-5
47	5.0656715435E-5
48	5.2034975324E-5
49	5.3432737826E-5
50	5.4896893719E-5
51	5.6388247953E-5
52	5.7899844661E-5
53	5.9393719429E-5
54	6.0939699095E-5
55	6.258558574E-5
56	6.426798535E-5
57	6.596007239E-5
58	6.7672094965E-5
59	6.9473018912E-5
60	7.1353546061E-5
61	7.330511594E-5
62	7.5304691961E-5
63	7.728471219E-5
64	7.9367575882E-5
65	8.1462566376E-5
66	8.3606504203E-5
67	8.5855355994E-5
68	8.81244372E-5
69	9.0392028289E-5
70	9.2832319023E-5
71	9.5226323642E-5
72	9.7689939464E-5
73	1.0029223103E-4
74	1.0289085872E-4
75	1.0554298935E-4
76	1.0831118416E-4
77	1.1121661925E-4
78	1.1411881743E-4
79	1.1710272924E-4
80	1.2015030124E-4
81	1.2330300412E-4
82	1.2653624307E-4
83	1.299106268E-4
84	1.3330471619E-4
85	1.3678589475E-4
86	1.4026532848E-4
87	1.4384636693E-4
88	1.4757180124E-4
89	1.5151478842E-4
90	1.5547717741E-4
91	1.5969146577E-4
92	1.6407079636E-4
93	1.686969157E-4
94	1.7343197531E-4
95	1.7837500453E-4
96	1.8342344597E-4
97	1.8864808156E-4
98	1.939854794E-4
99	1.9946981374E-4
100	2.0506802682E-4
101	2.1067912481E-4
102	2.1655334191E-4
103	2.2259270293E-4
104	2.2884758408E-4
105	2.3518513554E-4
106	2.417419848E-4
107	2.4843949101E-4
108	2.5524847575E-4
109	2.6237442173E-4
110	2.6968806045E-4
111	2.7712089986E-4
112	2.8477667613E-4
113	2.9268779325E-4
114	3.0067199858E-4
115	3.0891186858E-4
116	3.173450646E-4
117	3.260471322E-4
118	3.3497096168E-4
119	3.4406978284E-4
120	3.534077592E-4
121	3.6303748045E-4
122	3.7296153044E-4
123	3.8316335906E-4
124	3.9355019181E-4
125	4.0458900629E-4
126	4.1595469966E-4
127	4.277040921E-4
128	4.3965757958E-4
129	4.519252078E-4
130	4.6455272319E-4
131	4.7747180358E-4
132	4.9090523871E-4
133	5.0466373868E-4
134	5.1887605647E-4
135	5.3332263602E-4
