0	1.36E-5
1	1.3675372715E-5
2	1.3751287714E-5
3	1.382758949E-5
4	1.390426734E-5
5	1.3981330173E-5
6	1.4058902552E-5
7	1.4136964493E-5
8	1.4215410777E-5
9	1.4294287105E-5
10	1.437360169E-5
11	1.4453322228E-5
12	1.4533428405E-5
13	1.4613960695E-5
14	1.4694889212E-5
15	1.4776407402E-5
16	1.4858320177E-5
17	1.494057311E-5
18	1.5023441626E-5
19	1.510667534E-5
20	1.5190343016E-5
21	1.527451185E-5
22	1.5359320691E-5
23	1.5444638012E-5
24	1.5530278721E-5
25	1.5616381175E-5
26	1.5702982399E-5
27	1.5789994574E-5
28	1.587753536E-5
29	1.5965556216E-5
30	1.6053963582E-5
31	1.6142878751E-5
32	1.6232378067E-5
33	1.6322412516E-5
34	1.641300433E-5
35	1.6503893741E-5
36	1.6595345597E-5
37	1.6687184633E-5
38	1.6779679131E-5
39	1.6872581903E-5
40	1.6965955798E-5
41	1.7059812603E-5
42	1.7154325053E-5
43	1.7249302019E-5
44	1.734478585E-5
45	1.7440889014E-5
46	1.7537593969E-5
47	1.7634713001E-5
48	1.7732288897E-5
49	1.7830448458E-5
50	1.7929080883E-5
51	1.8028359181E-5
52	1.8128208107E-5
53	1.8228675482E-5
54	1.8329473938E-5
55	1.8430966498E-5
56	1.8532985394E-5
57	1.8635399134E-5
58	1.8738459189E-5
59	1.8842152068E-5
60	1.894645283E-5
61	1.9051172545E-5
62	1.9156573356E-5
63	1.9262683253E-5
64	1.9369221826E-5
65	1.9476441641E-5
66	1.9584200228E-5
67	1.9692615782E-5
68	1.9801653319E-5
69	1.9911213282E-5
70	2.0021215472E-5
71	2.0131969705E-5
72	2.0243380524E-5
73	2.035535318E-5
74	2.0468036744E-5
75	2.0581333789E-5
76	2.0695053887E-5
77	2.0809569712E-5
78	2.0924659113E-5
79	2.1040083242E-5
80	2.1156323416E-5
81	2.1273148883E-5
82	2.1390703167E-5
83	2.1509130602E-5
84	2.1627972422E-5
85	2.1747609517E-5
86	2.1867860639E-5
87	2.1988648278E-5
88	2.2110095574E-5
89	2.2232291377E-5
90	2.2354933019E-5
91	2.2478378968E-5
92	2.2602532926E-5
93	2.2727216271E-5
94	2.285263262E-5
95	2.2978961214E-5
96	2.3106121353E-5
97	2.3233794969E-5
98	2.3362032502E-5
99	2.3490963256E-5
100	2.3620712429E-5
101	2.3751193923E-5
102	2.3882421522E-5
103	2.4014329888E-5
104	2.4146918074E-5
105	2.4280130426E-5
106	2.4414101859E-5
107	2.454879389E-5
108	2.4684226323E-5
109	2.4820467887E-5
110	2.495763863E-5
111	2.5095090981E-5
112	2.5233406527E-5
113	2.5372680321E-5
114	2.5512701292E-5
115	2.5653612337E-5
116	2.5795081157E-5
117	2.5937308264E-5
118	2.6080291917E-5
119	2.6224079506E-5
120	2.6368736966E-5
121	2.651419717E-5
122	2.6660501829E-5
123	2.6807439346E-5
124	2.6955337674E-5
125	2.7104015958E-5
126	2.7253374908E-5
127	2.740348877E-5
128	2.7554608222E-5
129	2.7706432787E-5
130	2.7858934773E-5
131	2.8012529271E-5
132	2.8166759727E-5
133	2.8321703135E-5
134	2.8477726434E-5
135	2.8634770731E-5
136	2.8792545682E-5
137	2.8950976271E-5
138	2.9110256994E-5
139	2.9270625284E-5
140	2.9431694568E-5
141	2.9593783323E-5
142	2.9756825634E-5
143	2.9920429163E-5
144	3.0085230606E-5
145	3.0250687155E-5
146	3.0417085662E-5
147	3.0584331164E-5
148	3.0752392212E-5
149	3.0921483946E-5
150	3.1091451128E-5
151	3.1262506793E-5
152	3.1434464987E-5
153	3.1607409846E-5
154	3.1781502289E-5
155	3.1956199168E-5
156	3.2131937437E-5
157	3.2308817494E-5
158	3.2486359528E-5
159	3.266490347E-5
160	3.2844248847E-5
161	3.3024487124E-5
162	3.320585531E-5
163	3.3388078314E-5
164	3.3571427831E-5
165	3.375567113E-5
166	3.3941126979E-5
167	3.4127520163E-5
168	3.4315068443E-5
169	3.4503461088E-5
170	3.4692884044E-5
171	3.4883346866E-5
172	3.5074747234E-5
173	3.5267277748E-5
174	3.5461042312E-5
175	3.5655606721E-5
176	3.5851227202E-5
177	3.604794357E-5
178	3.6245640981E-5
179	3.6444633554E-5
180	3.6644552902E-5
181	3.6845848956E-5
182	3.704781902E-5
183	3.7251099045E-5
184	3.7455372519E-5
185	3.7661051702E-5
186	3.7867611867E-5
187	3.8075488412E-5
188	3.8284209753E-5
189	3.8494171335E-5
190	3.8705142403E-5
191	3.8917452215E-5
192	3.913073778E-5
193	3.9345046825E-5
194	3.956083094E-5
195	3.977742056E-5
196	3.9995456481E-5
197	4.0214657731E-5
198	4.0434803646E-5
199	4.0656017988E-5
200	4.0878456922E-5
201	4.110233032E-5
202	4.1327543922E-5
203	4.1553504174E-5
204	4.178112918E-5
205	4.2009643006E-5
206	4.2239825547E-5
207	4.2470852792E-5
208	4.2703364244E-5
209	4.2937197775E-5
210	4.3172273369E-5
211	4.3408333465E-5
212	4.3646021234E-5
213	4.3884912289E-5
214	4.4125223267E-5
215	4.4366235096E-5
216	4.4608830463E-5
217	4.4853043107E-5
218	4.5098421129E-5
219	4.5345140223E-5
220	4.5592891072E-5
221	4.5842168265E-5
222	4.6092412179E-5
223	4.6344194643E-5
224	4.6597435502E-5
225	4.6851806438E-5
226	4.7107473508E-5
227	4.7364686983E-5
228	4.7623170538E-5
229	4.7882936147E-5
230	4.8144503782E-5
231	4.8407651304E-5
232	4.8672052315E-5
233	4.893773682E-5
234	4.9204808068E-5
235	4.9473273067E-5
236	4.9743000323E-5
237	5.001414415E-5
238	5.0287205304E-5
239	5.0561491069E-5
240	5.083729759E-5
241	5.1113989385E-5
242	5.1392481044E-5
243	5.1672324231E-5
244	5.1954054476E-5
245	5.2237143218E-5
246	5.2521808816E-5
247	5.2808045306E-5
248	5.3095580245E-5
249	5.3384878021E-5
250	5.3675791494E-5
251	5.3967676637E-5
252	5.4261343136E-5
253	5.4556504392E-5
254	5.4853334861E-5
255	5.515206452E-5
256	5.545217555E-5
257	5.5753606085E-5
258	5.6057100649E-5
259	5.6361942654E-5
260	5.6668517171E-5
261	5.6976524896E-5
262	5.728622901E-5
263	5.7597779253E-5
264	5.7911104345E-5
265	5.8226260514E-5
266	5.8542408961E-5
267	5.8860513863E-5
268	5.9180383718E-5
269	5.950160656E-5
270	5.9824637381E-5
271	6.0149734499E-5
272	6.0476040455E-5
273	6.0804293437E-5
274	6.1134252746E-5
275	6.1466344225E-5
276	6.1799800517E-5
277	6.213531422E-5
278	6.2472272083E-5
279	6.2811102937E-5
280	6.3151929056E-5
281	6.3495036938E-5
282	6.3839452371E-5
283	6.4185089713E-5
284	6.4533298248E-5
285	6.488298732E-5
286	6.5234404407E-5
287	6.5587757817E-5
288	6.5943231266E-5
289	6.6300596835E-5
290	6.6659276711E-5
291	6.7020616334E-5
292	6.738336982E-5
293	6.7748130822E-5
294	6.8114927949E-5
295	6.8483698023E-5
296	6.885366611E-5
297	6.9226277626E-5
298	6.9601117351E-5
299	6.9977347083E-5
300	7.0355831698E-5
301	7.0735670616E-5
302	7.1118192206E-5
303	7.150226455E-5
304	7.1888452534E-5
305	7.2277197517E-5
306	7.2667841107E-5
307	7.3060910036E-5
308	7.3455043138E-5
309	7.3851623388E-5
310	7.4251199698E-5
311	7.4652464163E-5
312	7.5054953026E-5
313	7.545985858E-5
314	7.5867710165E-5
315	7.6276858226E-5
316	7.6687903021E-5
317	7.7101365452E-5
318	7.7517423099E-5
319	7.7935539975E-5
320	7.8355549431E-5
321	7.8777799636E-5
322	7.9202774649E-5
323	7.9628772196E-5
324	8.0058122051E-5
325	8.0488900463E-5
326	8.0922940612E-5
327	8.1358725637E-5
328	8.1796833116E-5
329	8.2237041644E-5
330	8.2679911527E-5
331	8.3125124659E-5
332	8.3572448372E-5
333	8.4022157521E-5
334	8.447424927E-5
335	8.4928052781E-5
336	8.538452779E-5
337	8.5843555604E-5
338	8.6305399933E-5
339	8.6768848995E-5
340	8.7235704806E-5
341	8.7704589382E-5
342	8.8175465211E-5
343	8.8648625545E-5
344	8.9123886589E-5
345	8.9603109918E-5
346	9.0083979717E-5
347	9.056707567E-5
348	9.1052557704E-5
349	9.1540752094E-5
350	9.2031100446E-5
351	9.2523780941E-5
352	9.3019269096E-5
353	9.3517183272E-5
354	9.401805965E-5
355	9.4521188489E-5
356	9.5027631737E-5
357	9.553708455E-5
358	9.6048942174E-5
359	9.6563336987E-5
360	9.7080164312E-5
361	9.759960984E-5
362	9.8121822442E-5
363	9.8647986117E-5
364	9.9175629137E-5
365	9.9705491668E-5
366	1.0023907386E-4
367	1.0077506993E-4
368	1.0131352672E-4
369	1.0185455802E-4
370	1.0239892193E-4
371	1.0294598328E-4
372	1.0349552181E-4
373	1.0404688871E-4
374	1.046020216E-4
375	1.0516015997E-4
376	1.0572104063E-4
377	1.0628484795E-4
378	1.0685155222E-4
379	1.0742102345E-4
380	1.0799367694E-4
381	1.0856912456E-4
382	1.0914678645E-4
383	1.0972856867E-4
384	1.1031337958E-4
385	1.1090059544E-4
386	1.1149148018E-4
387	1.1208581478E-4
388	1.1268213672E-4
389	1.1328151892E-4
390	1.138843986E-4
391	1.1449010925E-4
392	1.1509872781E-4
393	1.157102586E-4
394	1.1632494941E-4
395	1.1694271375E-4
396	1.1756412283E-4
397	1.1818846662E-4
398	1.1881638942E-4
399	1.1944744653E-4
400	1.2008238154E-4
401	1.2072031752E-4
402	1.213612369E-4
403	1.2200511561E-4
404	1.2265240729E-4
405	1.2330299208E-4
406	1.2395598136E-4
407	1.246126456E-4
408	1.252728775E-4
409	1.259362499E-4
410	1.2660241093E-4
411	1.2727316698E-4
412	1.2794667264E-4
413	1.2862339412E-4
414	1.2930503002E-4
415	1.2998973864E-4
416	1.306769603E-4
417	1.3136727894E-4
418	1.3206184147E-4
419	1.3276124795E-4
420	1.3346355982E-4
421	1.3416794845E-4
422	1.3487530909E-4
423	1.3558657101E-4
424	1.3630339764E-4
425	1.3702339603E-4
426	1.3774760801E-4
427	1.3847483447E-4
